,CustomerID,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus,Tenure_grp,Churned,city_type,Satisfaction,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
2774,52775,Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,Very Low,30.0,2.0,3,8,13.0,0.0,1.0,7.0,141.08
2775,52776,Mobile Phone,Credit Card,Female,Fashion,Married,Tenure_0-12,No,City,Average,16.0,3.0,5,4,12.0,0.0,0.0,11.0,232.06
2776,52777,Mobile Phone,E wallet,Female,Fashion,Married,Tenure_0-12,No,Rural,Very Low,7.0,2.0,3,2,19.0,0.0,5.0,7.0,204.22
2777,52778,Mobile Phone,Debit Card,Female,Fashion,Married,Tenure_0-12,No,City,Very Low,16.0,2.0,1,2,25.0,5.0,0.0,8.0,237.44
2778,52779,Phone,UPI,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Average,14.0,2.0,3,1,22.0,0.0,1.0,4.0,149.07
2779,52780,Computer,Debit Card,Male,Mobile,Married,Tenure_24-48,No,Rural,Very Low,35.0,2.0,3,3,15.0,1.0,1.0,0.0,134.82
2780,52781,Phone,CC,Male,Mobile,Single,Tenure_12-24,No,City,Very Low,0.0,2.0,3,7,12.0,1.0,1.0,2.0,124.36000000000001
2781,52782,Phone,CC,Male,Mobile,Single,Tenure_0-12,No,Rural,Very High,0.0,2.0,3,2,11.0,1.0,1.0,2.0,123.80000000000001
2782,52783,Computer,Debit Card,Male,Others,Single,Tenure_0-12,No,City,Very Low,15.0,2.0,3,3,0.0,1.0,1.0,3.0,294.31
2783,52784,Computer,E wallet,Male,Mobile Phone,Married,Tenure_0-12,Yes,Rural,Very High,15.0,2.0,3,2,19.0,1.0,1.0,0.0,117.9
2784,52785,Mobile Phone,Credit Card,Female,Fashion,Married,Tenure_0-12,No,Rural,Very Low,9.0,3.0,4,1,19.0,0.0,3.0,4.0,176.44
2785,52786,Computer,Debit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,City,High,10.0,3.0,3,8,13.0,0.0,1.0,2.0,151.31
2786,52787,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_24-48,No,City,Average,7.0,2.0,3,2,21.0,0.0,1.0,9.0,163.06
2787,52788,Phone,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,Yes,City,Very Low,7.0,2.0,3,10,14.0,2.0,2.0,2.0,147.87
2788,52789,Mobile Phone,Debit Card,Male,Others,Married,Tenure_12-24,No,City,Average,8.0,2.0,3,6,11.0,0.0,4.0,14.0,288.8
2789,52790,Phone,COD,Male,Mobile,Married,Tenure_12-24,Yes,City,Average,0.0,3.0,3,9,11.0,6.0,9.0,8.0,123.38999999999999
2790,52791,Mobile Phone,Debit Card,Female,Grocery,Married,Tenure_12-24,No,City,High,34.0,2.0,4,1,23.0,1.0,0.0,10.0,235.7
2791,52792,Mobile Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Average,34.0,3.0,4,2,21.0,1.0,1.0,7.0,167.12
2792,52793,Computer,E wallet,Male,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,21.0,2.0,5,2,24.0,5.0,11.0,11.0,154.06
2793,52794,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,Rural,High,9.0,2.0,4,3,11.0,1.0,1.0,4.0,189.38
2794,52795,Phone,COD,Male,Mobile,Single,Tenure_0-12,No,City,Very High,0.0,3.0,3,2,14.0,0.0,1.0,2.0,124.38999999999999
2795,52796,Mobile Phone,Debit Card,Female,Fashion,Single,Tenure_0-12,No,Semi_urban,Very Low,32.0,2.0,3,2,16.0,1.0,1.0,7.0,188.37
2796,52797,Mobile Phone,Debit Card,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,16.0,3.0,3,2,11.0,0.0,1.0,9.0,153.43
2797,52798,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,Yes,Rural,Average,7.0,3.0,3,8,12.0,1.0,1.0,1.0,167.28
2798,52799,Mobile Phone,E wallet,Female,Laptop & Accessory,Married,Tenure_0-12,No,Rural,Very Low,17.0,3.0,4,5,13.0,1.0,1.0,0.0,166.52
2799,52800,Phone,Debit Card,Female,Laptop & Accessory,Single,Tenure_12-24,No,Rural,Average,26.0,2.0,3,9,15.0,0.0,1.0,1.0,148.5
2800,52801,Phone,Debit Card,Male,Mobile,Single,Tenure_12-24,No,City,Average,8.0,0.0,4,3,14.0,0.0,2.0,2.0,128.09
2801,52802,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,24.0,3.0,3,2,14.0,0.0,1.0,2.0,156.89
2802,52803,Mobile Phone,CC,Female,Mobile,Married,Tenure_0-12,No,City,Average,8.0,3.0,3,3,14.0,0.0,1.0,2.0,120.00999999999999
2803,52804,Phone,Debit Card,Female,Mobile,Married,Tenure_0-12,No,City,Very Low,7.0,0.0,5,2,12.0,1.0,1.0,1.0,129.77
2804,52805,Phone,UPI,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,High,19.0,2.0,4,5,13.0,0.0,1.0,3.0,140.25
2805,52806,Phone,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,Very High,34.0,3.0,4,2,14.0,0.0,1.0,4.0,137.85
2806,52807,Mobile Phone,E wallet,Male,Fashion,Married,Tenure_12-24,Yes,Rural,Very High,34.0,2.0,4,5,13.0,2.0,2.0,0.0,208.54000000000002
2807,52808,Mobile Phone,E wallet,Female,Grocery,Married,Tenure_0-12,No,Rural,Very Low,30.0,2.0,4,1,11.0,3.0,9.0,0.0,220.31
2808,52809,Computer,Credit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,Very High,11.0,3.0,3,1,19.0,1.0,1.0,7.0,199.36
2809,52810,Phone,UPI,Female,Mobile,Single,Tenure_0-12,No,Rural,Average,11.0,0.0,4,1,18.0,1.0,1.0,0.0,129.66
2810,52811,Computer,CC,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very Low,0.0,2.0,1,5,17.0,0.0,1.0,3.0,125.71000000000001
2811,52812,Mobile Phone,Credit Card,Male,Fashion,Married,Tenure_0-12,No,City,Very High,12.0,2.0,4,5,15.0,0.0,1.0,7.0,199.91
2812,52813,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,High,10.0,2.0,1,2,20.0,0.0,1.0,3.0,161.42
2813,52814,Computer,Credit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,Rural,High,8.0,3.0,4,3,14.0,1.0,1.0,8.0,153.9
2814,52815,Phone,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Average,14.0,2.0,1,3,12.0,1.0,1.0,2.0,144.04
2815,52816,Mobile Phone,Debit Card,Female,Laptop & Accessory,Single,Tenure_0-12,Yes,Rural,Low,7.0,4.0,4,10,12.0,2.0,2.0,6.0,184.93
2816,52817,Phone,UPI,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Average,9.0,4.0,5,8,16.0,1.0,2.0,1.0,145.9
2817,52818,Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Average,31.0,3.0,5,7,15.0,1.0,2.0,4.0,145.28
2818,52819,Mobile Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,Yes,Rural,Very High,16.0,3.0,5,9,24.0,1.0,2.0,4.0,159.07
2819,52820,Mobile Phone,Credit Card,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Very High,13.0,3.0,4,4,12.0,2.0,2.0,4.0,154.6
2820,52821,Computer,Debit Card,Female,Mobile Phone,Single,Tenure_0-12,Yes,City,Very High,23.0,4.0,6,3,23.0,5.0,7.0,8.0,164.19
2821,52822,Phone,COD,Male,Laptop & Accessory,Divorced,Tenure_0-12,Yes,Rural,Low,12.0,3.0,4,5,15.0,1.0,2.0,1.0,145.86
2822,52823,Phone,Credit Card,Male,Mobile Phone,Divorced,Tenure_0-12,Yes,City,Low,7.0,4.0,4,4,17.0,3.0,3.0,1.0,147.93
2823,52824,Mobile Phone,E wallet,Male,Mobile Phone,Divorced,Tenure_12-24,Yes,Rural,Average,10.0,3.0,5,3,15.0,1.0,2.0,3.0,151.83
2824,52825,Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Average,32.0,3.0,6,3,13.0,2.0,2.0,2.0,147.93
2825,52826,Mobile Phone,Cash on Delivery,Female,Others,Divorced,Tenure_0-12,Yes,City,Average,19.0,3.0,4,3,0.0,10.0,16.0,9.0,320.45
2826,52827,Mobile Phone,Debit Card,Male,Fashion,Single,Tenure_0-12,Yes,City,Average,7.0,4.0,5,11,14.0,1.0,2.0,1.0,178.81
2827,52828,Mobile Phone,COD,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Average,12.0,3.0,4,3,14.0,3.0,3.0,3.0,159.41
2828,52829,Mobile Phone,Credit Card,Male,Mobile Phone,Divorced,Tenure_0-12,Yes,City,Average,16.0,4.0,5,2,18.0,1.0,2.0,1.0,158.88
2829,52830,Mobile Phone,Credit Card,Male,Fashion,Single,Tenure_0-12,Yes,Rural,Low,16.0,4.0,5,3,17.0,1.0,5.0,0.0,221.19
2830,52831,Phone,UPI,Male,Mobile Phone,Married,Tenure_0-12,Yes,Semi_urban,Very High,13.0,4.0,4,6,23.0,2.0,2.0,3.0,145.73
2831,52832,Computer,Debit Card,Female,Mobile Phone,Single,Tenure_0-12,Yes,City,Low,13.0,4.0,5,3,19.0,2.0,2.0,1.0,154.26
2832,52833,Mobile Phone,E wallet,Male,Laptop & Accessory,Single,Tenure_0-12,Yes,Rural,Average,12.0,3.0,5,3,12.0,2.0,2.0,4.0,182.44
2833,52834,Computer,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,Yes,City,Average,14.0,4.0,6,3,25.0,2.0,2.0,7.0,185.74
2834,52835,Mobile Phone,Debit Card,Female,Mobile Phone,Divorced,Tenure_12-24,Yes,City,High,21.0,4.0,4,11,19.0,2.0,5.0,4.0,174.63
2835,52836,Mobile Phone,Debit Card,Male,Laptop & Accessory,Divorced,Tenure_0-12,Yes,Rural,Average,13.0,4.0,6,6,19.0,7.0,8.0,8.0,186.72
2836,52837,Mobile Phone,Credit Card,Female,Fashion,Divorced,Tenure_12-24,Yes,City,Low,30.0,4.0,4,3,13.0,12.0,16.0,0.0,228.12
2837,52838,Phone,E wallet,Male,Mobile Phone,Single,Tenure_0-12,Yes,Rural,Average,29.0,3.0,4,3,20.0,1.0,2.0,1.0,141.75
2838,52839,Mobile Phone,Debit Card,Female,Laptop & Accessory,Divorced,Tenure_0-12,Yes,Rural,Average,27.0,4.0,6,5,12.0,2.0,3.0,3.0,170.59
2839,52840,Computer,Debit Card,Male,Fashion,Single,Tenure_12-24,Yes,City,Low,15.0,3.0,6,4,16.0,1.0,2.0,4.0,231.5
2840,52841,Mobile Phone,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,Yes,City,Very High,16.0,3.0,4,9,23.0,2.0,2.0,5.0,167.0
2841,52842,Mobile Phone,E wallet,Male,Fashion,Divorced,Tenure_0-12,No,Rural,High,7.0,4.0,4,3,14.0,2.0,2.0,7.0,197.95
2842,52843,Phone,E wallet,Male,Laptop & Accessory,Divorced,Tenure_24-48,No,Rural,Average,13.0,3.0,4,4,21.0,1.0,5.0,6.0,148.06
2843,52844,Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,High,16.0,3.0,4,10,19.0,2.0,2.0,16.0,148.48
2844,52845,Computer,E wallet,Female,Fashion,Single,Tenure_0-12,No,Rural,Low,15.0,3.0,4,3,15.0,3.0,4.0,0.0,214.98
2845,52846,Computer,COD,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,City,Average,7.0,3.0,4,3,14.0,1.0,2.0,10.0,168.19
2846,52847,Mobile Phone,Credit Card,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,City,Average,14.0,3.0,5,4,18.0,2.0,2.0,1.0,186.32
2847,52848,Mobile Phone,Credit Card,Female,Mobile Phone,Divorced,Tenure_24-48,No,City,High,16.0,4.0,5,6,21.0,2.0,2.0,1.0,158.46
2848,52849,Mobile Phone,E wallet,Male,Fashion,Divorced,Tenure_12-24,No,Rural,Low,11.0,4.0,5,9,12.0,3.0,0.0,12.0,233.55
2849,52850,Computer,E wallet,Female,Mobile Phone,Divorced,Tenure_0-12,No,Rural,Average,9.0,4.0,4,8,19.0,2.0,2.0,3.0,147.31
2850,52851,Phone,Credit Card,Male,Mobile Phone,Divorced,Tenure_0-12,No,City,Low,26.0,4.0,4,3,25.0,1.0,3.0,3.0,148.23
2851,52852,Computer,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,High,16.0,3.0,4,8,19.0,1.0,3.0,3.0,145.24
2852,52853,Mobile Phone,Credit Card,Male,Mobile Phone,Divorced,Tenure_0-12,No,City,Low,28.0,3.0,4,3,12.0,1.0,2.0,3.0,152.13
2853,52854,Mobile Phone,Debit Card,Male,Fashion,Married,Tenure_24-48,No,City,Low,31.0,3.0,3,5,17.0,2.0,2.0,0.0,219.39
2854,52855,Computer,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,Average,10.0,4.0,5,3,16.0,1.0,2.0,2.0,150.66
2855,52856,Mobile Phone,Debit Card,Female,Others,Single,Tenure_12-24,No,City,High,18.0,3.0,4,5,16.0,3.0,5.0,5.0,324.26
2856,52857,Phone,Debit Card,Male,Mobile Phone,Married,Tenure_12-24,No,City,Average,21.0,3.0,4,6,13.0,2.0,2.0,9.0,149.51
2857,52858,Mobile Phone,Debit Card,Female,Fashion,Divorced,Tenure_0-12,No,Rural,Low,12.0,3.0,4,4,13.0,3.0,8.0,0.0,219.19
2858,52859,Mobile Phone,Debit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Low,7.0,3.0,5,6,23.0,2.0,2.0,0.0,211.86
2859,52860,Mobile Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,Average,13.0,3.0,4,5,21.0,1.0,2.0,5.0,155.38
2860,52861,Mobile Phone,COD,Male,Mobile Phone,Divorced,Tenure_0-12,No,City,High,24.0,3.0,4,2,17.0,2.0,2.0,2.0,155.58
2861,52862,Computer,COD,Female,Mobile Phone,Single,Tenure_0-12,Yes,Rural,Very High,7.0,4.0,6,2,22.0,2.0,2.0,1.0,148.25
2862,52863,Computer,Credit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,High,10.0,2.0,4,6,13.0,5.0,8.0,3.0,145.88
2863,52864,Computer,Credit Card,Male,Laptop & Accessory,Married,Tenure_0-12,No,City,Very High,16.0,4.0,4,3,12.0,1.0,7.0,11.0,155.72
2864,52865,Mobile Phone,Debit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,Rural,Very High,11.0,2.0,4,6,12.0,1.0,2.0,4.0,175.06
2865,52866,Mobile Phone,Debit Card,Female,Mobile Phone,Married,Tenure_24-48,No,City,Very High,15.0,4.0,4,6,19.0,2.0,3.0,3.0,167.57
2866,52867,Mobile Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,Low,9.0,3.0,4,2,15.0,1.0,2.0,3.0,150.0
2867,52868,Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Low,9.0,3.0,5,3,23.0,1.0,2.0,1.0,136.02
2868,52869,Mobile Phone,E wallet,Female,Fashion,Married,Tenure_12-24,No,Rural,Very High,7.0,4.0,4,3,26.0,5.0,16.0,0.0,229.53
2869,52870,Phone,Debit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,Low,16.0,4.0,4,3,13.0,2.0,3.0,2.0,147.88
2870,52871,Mobile Phone,Credit Card,Female,Mobile Phone,Divorced,Tenure_0-12,No,City,Low,19.0,4.0,4,10,24.0,2.0,2.0,3.0,164.29
2871,52872,Phone,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,High,34.0,4.0,4,4,16.0,2.0,2.0,3.0,148.11
2872,52873,Mobile Phone,E wallet,Female,Mobile Phone,Single,Tenure_0-12,Yes,Rural,High,27.0,4.0,4,3,23.0,1.0,2.0,3.0,156.4
2873,52874,Mobile Phone,Credit Card,Male,Mobile Phone,Divorced,Tenure_12-24,No,City,Average,7.0,3.0,5,4,16.0,1.0,2.0,3.0,161.9
2874,52875,Mobile Phone,Credit Card,Female,Laptop & Accessory,Married,Tenure_24-48,No,City,Very High,20.0,3.0,3,3,12.0,2.0,2.0,4.0,169.5
2875,52876,Mobile Phone,Credit Card,Female,Mobile Phone,Divorced,Tenure_0-12,No,City,High,21.0,4.0,4,3,14.0,1.0,2.0,7.0,152.56
2876,52877,Mobile Phone,Credit Card,Female,Others,Divorced,Tenure_12-24,No,City,Average,11.0,3.0,4,3,0.0,1.0,10.0,10.0,315.33
2877,52878,Mobile Phone,Credit Card,Male,Others,Single,Tenure_24-48,No,City,High,21.0,4.0,3,10,0.0,1.0,3.0,16.0,312.22
2878,52879,Computer,Debit Card,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,City,Average,9.0,3.0,5,3,18.0,1.0,2.0,0.0,220.47
2879,52880,Mobile Phone,Credit Card,Female,Grocery,Single,Tenure_24-48,No,City,High,10.0,4.0,4,5,19.0,0.0,2.0,1.0,262.34
2880,52881,Mobile Phone,Debit Card,Male,Others,Divorced,Tenure_24-48,No,City,Average,7.0,4.0,5,2,15.0,2.0,12.0,10.0,324.99
2881,52882,Phone,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,High,16.0,3.0,4,3,17.0,2.0,2.0,4.0,147.79
2882,52883,Mobile Phone,Debit Card,Male,Laptop & Accessory,Divorced,Tenure_0-12,Yes,City,Average,30.0,3.0,5,5,14.0,2.0,2.0,2.0,184.16
2883,52884,Computer,Credit Card,Male,Mobile Phone,Married,Tenure_12-24,No,City,Low,14.0,3.0,3,6,15.0,1.0,3.0,3.0,145.89
2884,52885,Computer,Credit Card,Male,Grocery,Divorced,Tenure_12-24,No,City,Low,9.0,4.0,5,11,0.0,10.0,12.0,9.0,292.92
2885,52886,Mobile Phone,Debit Card,Male,Mobile Phone,Divorced,Tenure_0-12,No,City,Very High,28.0,4.0,3,3,13.0,1.0,2.0,8.0,160.64
2886,52887,Computer,Credit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,City,High,9.0,3.0,4,7,12.0,2.0,2.0,3.0,169.25
2887,52888,Computer,Credit Card,Female,Laptop & Accessory,Married,Tenure_12-24,No,City,Average,28.0,3.0,4,4,17.0,1.0,2.0,3.0,177.65
2888,52889,Mobile Phone,Debit Card,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,City,Average,9.0,3.0,4,11,15.0,1.0,2.0,1.0,190.53
2889,52890,Mobile Phone,COD,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,City,Low,36.0,3.0,4,5,19.0,1.0,2.0,8.0,187.61
2890,52891,Computer,COD,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,City,Very High,7.0,3.0,5,7,20.0,1.0,3.0,1.0,167.98
2891,52892,Computer,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Low,25.0,4.0,4,3,16.0,1.0,2.0,8.0,193.04
2892,52893,Computer,Credit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,Average,17.0,3.0,4,3,18.0,3.0,3.0,1.0,163.15
2893,52894,Mobile Phone,Credit Card,Male,Laptop & Accessory,Divorced,Tenure_12-24,No,City,Low,26.0,3.0,4,10,16.0,2.0,4.0,8.0,152.41
2894,52895,Mobile Phone,Credit Card,Male,Laptop & Accessory,Divorced,Tenure_0-12,Yes,City,Very High,36.0,4.0,4,9,20.0,1.0,2.0,1.0,191.73
2895,52896,Mobile Phone,E wallet,Female,Fashion,Divorced,Tenure_0-12,Yes,Rural,Low,34.0,3.0,4,3,23.0,2.0,2.0,10.0,201.39
2896,52897,Phone,Debit Card,Male,Mobile Phone,Married,Tenure_0-12,No,City,High,12.0,3.0,3,3,17.0,1.0,3.0,3.0,148.28
2897,52898,Computer,Credit Card,Female,Mobile Phone,Single,Tenure_0-12,No,City,Low,25.0,4.0,4,3,14.0,2.0,2.0,8.0,146.53
2898,52899,Computer,Debit Card,Male,Laptop & Accessory,Divorced,Tenure_12-24,No,City,Low,16.0,4.0,5,11,15.0,2.0,2.0,3.0,173.76
2899,52900,Mobile Phone,Credit Card,Male,Fashion,Married,Tenure_12-24,No,City,Very High,7.0,4.0,4,9,17.0,1.0,2.0,0.0,218.96
2900,52901,Mobile Phone,Credit Card,Male,Fashion,Divorced,Tenure_0-12,Yes,Rural,Low,11.0,3.0,6,3,12.0,8.0,10.0,0.0,229.0
2901,52902,Computer,Debit Card,Male,Fashion,Single,Tenure_0-12,No,City,Average,7.0,3.0,5,3,23.0,3.0,6.0,0.0,209.74
2902,52903,Computer,Debit Card,Female,Laptop & Accessory,Single,Tenure_0-12,No,Rural,Average,27.0,3.0,4,3,15.0,2.0,2.0,0.0,224.81
2903,52904,Mobile Phone,Debit Card,Male,Fashion,Divorced,Tenure_24-48,No,City,High,15.0,3.0,5,7,17.0,2.0,0.0,8.0,249.89999999999998
2904,52905,Mobile Phone,COD,Female,Mobile Phone,Single,Tenure_0-12,Yes,City,Very High,10.0,3.0,4,7,12.0,2.0,2.0,5.0,151.57
2905,52906,Mobile Phone,Debit Card,Female,Fashion,Single,Tenure_12-24,No,Rural,Low,13.0,4.0,4,5,19.0,1.0,2.0,1.0,260.91
2906,52907,Computer,E wallet,Female,Laptop & Accessory,Single,Tenure_0-12,Yes,Rural,Very High,33.0,3.0,5,7,16.0,1.0,2.0,2.0,191.96
2907,52908,Phone,COD,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Average,7.0,3.0,4,2,15.0,1.0,2.0,6.0,145.58
2908,52909,Computer,Credit Card,Female,Fashion,Single,Tenure_12-24,No,Rural,Low,13.0,3.0,5,8,13.0,13.0,13.0,0.0,213.65
2909,52910,Mobile Phone,E wallet,Female,Laptop & Accessory,Divorced,Tenure_24-48,No,Rural,Very High,10.0,3.0,4,4,15.0,2.0,2.0,6.0,184.4
2910,52911,Mobile Phone,Debit Card,Male,Laptop & Accessory,Single,Tenure_0-12,No,City,High,12.0,4.0,4,10,17.0,1.0,4.0,8.0,184.14
2911,52912,Mobile Phone,Credit Card,Female,Mobile Phone,Divorced,Tenure_0-12,No,City,High,11.0,3.0,5,8,22.0,1.0,2.0,2.0,151.22
2912,52913,Computer,UPI,Male,Fashion,Married,Tenure_0-12,No,City,Low,18.0,3.0,4,3,15.0,1.0,0.0,8.0,246.85000000000002
2913,52914,Mobile Phone,Debit Card,Male,Fashion,Married,Tenure_0-12,No,Rural,Average,10.0,4.0,4,2,13.0,2.0,6.0,0.0,231.08999999999997
2914,52915,Computer,Credit Card,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,City,Average,7.0,3.0,6,2,13.0,2.0,2.0,5.0,168.45
2915,52916,Phone,Debit Card,Male,Mobile Phone,Divorced,Tenure_24-48,No,City,Low,10.0,4.0,5,5,18.0,1.0,2.0,1.0,146.77
2916,52917,Computer,E wallet,Male,Mobile Phone,Married,Tenure_0-12,No,Rural,Low,11.0,3.0,4,6,18.0,2.0,6.0,9.0,25.0
2917,52918,Computer,Credit Card,Female,Fashion,Divorced,Tenure_0-12,No,Rural,Low,7.0,3.0,4,3,15.0,5.0,5.0,2.0,204.18
2918,52919,Computer,E wallet,Female,Fashion,Single,Tenure_0-12,No,Rural,Average,7.0,4.0,4,3,15.0,2.0,2.0,0.0,212.89
2919,52920,Phone,Credit Card,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Low,25.0,3.0,5,3,14.0,1.0,2.0,2.0,148.89
2920,52921,Mobile Phone,Debit Card,Female,Mobile Phone,Single,Tenure_24-48,No,City,Low,9.0,3.0,5,9,16.0,1.0,3.0,3.0,157.12
2921,52922,Mobile Phone,Cash on Delivery,Male,Others,Divorced,Tenure_12-24,No,City,Low,11.0,3.0,4,3,0.0,1.0,12.0,16.0,317.32
2922,52923,Phone,Credit Card,Male,Mobile Phone,Divorced,Tenure_24-48,No,Semi_urban,Average,13.0,3.0,4,10,18.0,3.0,3.0,3.0,147.67
2923,52924,Mobile Phone,Credit Card,Female,Others,Married,Tenure_12-24,No,Rural,Low,7.0,4.0,4,5,0.0,2.0,2.0,7.0,320.17
2924,52925,Phone,Credit Card,Male,Mobile Phone,Divorced,Tenure_0-12,Yes,City,Low,21.0,3.0,4,7,14.0,1.0,2.0,5.0,149.36
2925,52926,Mobile Phone,E wallet,Female,Grocery,Divorced,Tenure_12-24,No,Rural,Low,23.0,4.0,4,7,23.0,0.0,2.0,10.0,285.64
2926,52927,Mobile Phone,Debit Card,Female,Mobile Phone,Divorced,Tenure_0-12,Yes,City,Very High,9.0,3.0,4,9,21.0,2.0,2.0,8.0,152.07
2927,52928,Computer,Debit Card,Male,Others,Single,Tenure_24-48,No,Rural,Average,9.0,4.0,5,3,0.0,8.0,16.0,13.0,315.68
2928,52929,Mobile Phone,Debit Card,Female,Mobile Phone,Divorced,Tenure_0-12,No,Rural,High,11.0,3.0,4,4,12.0,2.0,2.0,3.0,164.31
2929,52930,Mobile Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,Yes,City,Average,7.0,4.0,5,2,15.0,2.0,2.0,3.0,162.3
2930,52931,Phone,Credit Card,Female,Mobile Phone,Married,Tenure_12-24,No,City,Average,7.0,4.0,4,9,15.0,1.0,2.0,3.0,147.32
2931,52932,Computer,E wallet,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,Rural,Low,33.0,4.0,4,2,19.0,2.0,3.0,3.0,169.65
2932,52933,Mobile Phone,Debit Card,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Very High,26.0,3.0,4,4,17.0,2.0,2.0,1.0,155.72
2933,52934,Mobile Phone,COD,Male,Laptop & Accessory,Married,Tenure_12-24,No,City,Low,31.0,4.0,4,3,18.0,3.0,5.0,8.0,158.19
2934,52935,Mobile Phone,UPI,Male,Others,Divorced,Tenure_12-24,No,City,Low,7.0,4.0,3,2,0.0,2.0,2.0,8.0,317.02
2935,52936,Computer,Credit Card,Male,Fashion,Married,Tenure_0-12,No,City,Average,10.0,4.0,4,11,13.0,0.0,3.0,3.0,261.75
2936,52937,Mobile Phone,Debit Card,Female,Mobile Phone,Divorced,Tenure_0-12,No,City,Low,12.0,4.0,5,3,14.0,1.0,2.0,3.0,154.11
2937,52938,Mobile Phone,Debit Card,Male,Laptop & Accessory,Divorced,Tenure_0-12,No,City,Very High,9.0,3.0,5,8,14.0,1.0,6.0,10.0,184.57
2938,52939,Mobile Phone,Credit Card,Female,Mobile Phone,Divorced,Tenure_0-12,No,City,Very High,7.0,3.0,5,4,15.0,2.0,2.0,3.0,164.2
2939,52940,Computer,Debit Card,Male,Laptop & Accessory,Divorced,Tenure_12-24,No,City,Average,14.0,4.0,3,6,18.0,1.0,2.0,3.0,189.34
2940,52941,Computer,Credit Card,Male,Fashion,Married,Tenure_0-12,Yes,City,Average,17.0,4.0,4,8,12.0,2.0,2.0,0.0,225.48
2941,52942,Computer,Cash on Delivery,Female,Fashion,Single,Tenure_12-24,No,City,Average,9.0,4.0,4,2,26.0,11.0,0.0,9.0,234.38
2942,52943,Phone,Debit Card,Male,Mobile Phone,Single,Tenure_0-12,No,City,Low,22.0,3.0,4,3,20.0,1.0,2.0,6.0,148.4
